query_id,candidate_tile_id,raw_rank,global_score,candidate_scale_level_m,match_count,romav2_match_score,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,romav2_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_001,s200_x255867.683_y3363562.726,17,0.8065565824508667,200.0,5000,0.6372573375701904,77,0.0154,2.1514382362365723,1,77005.76113513946,0.015865290779171072,0.07058222958858948,0.07116733880887238,0.14904651959699186,0,0
q_001,s700_x253883.067_y3364778.442,18,0.8065460920333862,700.0,5000,0.9992148280143738,494,0.0988,2.429065227508545,1,494017.44308305264,0.015642228694402408,0.9990011984701045,0.3802809509311624,0.3344254620364584,0,1
q_001,s200_x254338.610_y3365734.565,19,0.8058768510818481,200.0,5000,0.9410360455513,75,0.015,2.3957183361053467,1,75008.51464211941,0.0014118816047289163,0.8497729419727347,0.21287781915552875,0.22829144413520883,0,0
q_001,s300_x254238.610_y3365784.565,20,0.8058104515075684,300.0,5000,0.6097398400306702,76,0.0152,2.7218260765075684,1,76004.8955723238,0.0,0.0,0.02528409893992933,0.1151704593639576,0,0
q_002,s300_x253908.067_y3364803.442,1,0.8620300889015198,300.0,5000,0.9998055696487427,535,0.107,2.431955099105835,1,535018.2661005973,1.0,1.0,0.5689884294559471,0.8913930576735684,1,1
q_002,s200_x253933.067_y3364678.442,2,0.8545503616333008,200.0,5000,0.9932097792625427,645,0.129,2.5521347522735596,1,645020.2799630404,0.9272044764759934,0.9852308846267548,0.6328558048890514,0.9005952735238282,1,0
q_002,s200_x253933.067_y3364828.442,3,0.8526371121406555,200.0,5000,0.9994245171546936,591,0.1182,2.396456718444824,1,591019.417788453,0.9085840116575863,0.9991467575653028,0.6083833446427913,0.8784636114487093,1,0
q_002,s700_x253883.067_y3364778.442,4,0.8187134861946106,700.0,5000,0.9966978430747986,306,0.0612,2.5263452529907227,1,306013.56063317775,0.5784265043019835,0.9930412627400788,0.40871511252285575,0.6265996692345068,1,1
q_002,s500_x254158.067_y3364678.442,5,0.8184608221054077,500.0,5000,0.9924074411392212,373,0.0746,2.590146780014038,1,373014.7939276314,0.5759674822026898,0.9834343108095392,0.44803320611346986,0.6492069165491579,1,0
q_002,s500_x253783.067_y3364678.442,6,0.8172048330307007,500.0,5000,0.997085452079773,329,0.0658,2.614171266555786,1,329013.93668325426,0.5637437233736461,0.993909186336643,0.4192628450192666,0.5770551963610184,0,1
q_002,s200_x253933.067_y3364978.442,7,0.8016142249107361,200.0,5000,0.9976671934127808,294,0.0588,2.485015630722046,1,294013.3716563034,0.412010051883684,0.9952118057895829,0.40347883625518643,0.5068913225065854,0,0
q_002,s200_x254083.067_y3364678.442,8,0.7941957116127014,200.0,5000,0.990576446056366,433,0.0866,2.412494421005249,1,433016.15327003953,0.33981028577793043,0.9793343961604758,0.49761613990330517,0.5344937982531552,0,0
q_002,s200_x255867.683_y3363262.726,9,0.7929865121841431,200.0,5000,0.8275574445724487,69,0.0138,1.7337985038757324,1,69007.92177594185,0.32804190141171885,0.6143066587744299,0.21961743218483787,0.36298721987559024,0,0
q_002,s200_x253660.673_y3365746.519,10,0.7875410318374634,200.0,5000,0.7491998672485352,71,0.0142,2.2642405033111572,1,71006.64775816917,0.2750444352660547,0.43885049171882373,0.15542997971741854,0.303275761936873,0,0
q_002,s200_x253783.067_y3364828.442,11,0.7863851189613342,200.0,5000,0.9998032450675964,513,0.1026,2.2759451866149902,1,513017.98208726407,0.2637946557021004,0.9999947948607926,0.5631957578864272,0.5434353170126964,0,0
q_002,s200_x255717.683_y3363262.726,12,0.7753951549530029,200.0,5000,0.6467188000679016,56,0.0112,2.0243334770202637,1,56005.56285452366,0.1568361858531107,0.2093776588751961,0.11324884744845734,0.23068378281031868,0,0
q_002,s200_x255867.683_y3363412.726,13,0.7728570103645325,200.0,5000,0.9586726427078247,6,0.0012,0.28844115138053894,0,-1.0,0.1321340065527515,0.9078962629102467,0.15952477806792856,0.14856846946185773,0,0
q_002,s200_x253796.869_y3365287.480,14,0.7720662355422974,200.0,5000,0.7431135773658752,64,0.0128,1.7186803817749023,1,64006.99245539188,0.1244378880834594,0.425222236087764,0.17931724366499846,0.25736550143238285,0,0
